Freq,v,a
7.98987588700024e+02,1.41760805782366e-05,3.76508693352173e-03
7.99241596062326e+02,1.41850953618770e-05,3.76628386409556e-03
7.99495684176496e+02,1.41941158780730e-05,3.76748117515502e-03
7.99749853068206e+02,1.42031421304699e-05,3.76867886682104e-03
8.00004102763136e+02,1.42121741227152e-05,3.76987693921459e-03
8.00258433286973e+02,1.42212118584590e-05,3.77107539245668e-03
8.00512844665416e+02,1.42302553413534e-05,3.77227422666835e-03
8.00767336924167e+02,1.42393045750528e-05,3.77347344197068e-03
8.01021910088940e+02,1.42483595632143e-05,3.77467303848480e-03
8.01276564185457e+02,1.42574203094970e-05,3.77587301633187e-03
8.01531299239445e+02,1.42664868175625e-05,3.77707337563309e-03
8.01786115276642e+02,1.42755590910745e-05,3.77827411650969e-03
8.02041012322795e+02,1.42846371336992e-05,3.77947523908296e-03
8.02295990403656e+02,1.42937209491052e-05,3.78067674347419e-03
8.02551049544987e+02,1.43028105409633e-05,3.78187862980476e-03
8.02806189772558e+02,1.43119059129467e-05,3.78308089819605e-03
8.03061411112149e+02,1.43210070687308e-05,3.78428354876948e-03
8.03316713589544e+02,1.43301140119936e-05,3.78548658164654e-03
8.03572097230540e+02,1.43392267464152e-05,3.78668999694872e-03
8.03827562060937e+02,1.43483452756781e-05,3.78789379479757e-03
8.04083108106549e+02,1.43574696034672e-05,3.78909797531468e-03
8.04338735393193e+02,1.43665997334698e-05,3.79030253862168e-03
8.04594443946698e+02,1.43757356693754e-05,3.79150748484021e-03
8.04850233792899e+02,1.43848774148758e-05,3.79271281409198e-03
8.05106104957640e+02,1.43940249736653e-05,3.79391852649874e-03
8.05362057466773e+02,1.44031783494406e-05,3.79512462218225e-03
8.05618091346158e+02,1.44123375459005e-05,3.79633110126435e-03
8.05874206621664e+02,1.44215025667464e-05,3.79753796386687e-03
8.06130403319168e+02,1.44306734156819e-05,3.79874521011172e-03
8.06386681464554e+02,1.44398500964131e-05,3.79995284012082e-03
8.06643041083717e+02,1.44490326126483e-05,3.80116085401616e-03
8.06899482202556e+02,1.44582209680982e-05,3.80236925191973e-03
8.07156004846983e+02,1.44674151664759e-05,3.80357803395359e-03
8.07412609042914e+02,1.44766152114968e-05,3.80478720023983e-03
8.07669294816277e+02,1.44858211068789e-05,3.80599675090057e-03
8.07926062193005e+02,1.44950328563421e-05,3.80720668605798e-03
8.08182911199041e+02,1.45042504636091e-05,3.80841700583426e-03
8.08439841860337e+02,1.45134739324047e-05,3.80962771035165e-03
8.08696854202850e+02,1.45227032664564e-05,3.81083879973244e-03
8.08953948252549e+02,1.45319384694935e-05,3.81205027409894e-03
8.09211124035410e+02,1.45411795452483e-05,3.81326213357353e-03
8.09468381577415e+02,1.45504264974550e-05,3.81447437827858e-03
8.09725720904558e+02,1.45596793298505e-05,3.81568700833655e-03
8.09983142042839e+02,1.45689380461739e-05,3.81690002386990e-03
8.10240645018266e+02,1.45782026501666e-05,3.81811342500116e-03
8.10498229856857e+02,1.45874731455726e-05,3.81932721185287e-03
8.10755896584636e+02,1.45967495361381e-05,3.82054138454763e-03
8.11013645227638e+02,1.46060318256119e-05,3.82175594320807e-03
8.11271475811904e+02,1.46153200177449e-05,3.82297088795686e-03
8.11529388363483e+02,1.46246141162906e-05,3.82418621891672e-03
8.11787382908435e+02,1.46339141250048e-05,3.82540193621038e-03
8.12045459472826e+02,1.46432200476456e-05,3.82661803996064e-03
8.12303618082732e+02,1.46525318879737e-05,3.82783453029033e-03
8.12561858764234e+02,1.46618496497520e-05,3.82905140732230e-03
8.12820181543425e+02,1.46711733367460e-05,3.83026867117947e-03
8.13078586446405e+02,1.46805029527233e-05,3.83148632198477e-03
8.13337073499281e+02,1.46898385014542e-05,3.83270435986120e-03
8.13595642728170e+02,1.46991799867112e-05,3.83392278493176e-03
8.13854294159197e+02,1.47085274122693e-05,3.83514159731954e-03
8.14113027818495e+02,1.47178807819058e-05,3.83636079714761e-03
8.14371843732205e+02,1.47272400994004e-05,3.83758038453913e-03
8.14630741926476e+02,1.47366053685354e-05,3.83880035961727e-03
8.14889722427467e+02,1.47459765930954e-05,3.84002072250524e-03
8.15148785261344e+02,1.47553537768672e-05,3.84124147332631e-03
8.15407930454281e+02,1.47647369236403e-05,3.84246261220377e-03
8.15667158032462e+02,1.47741260372064e-05,3.84368413926096e-03
8.15926468022077e+02,1.47835211213598e-05,3.84490605462124e-03
8.16185860449326e+02,1.47929221798971e-05,3.84612835840804e-03
8.16445335340418e+02,1.48023292166174e-05,3.84735105074480e-03
8.16704892721567e+02,1.48117422353219e-05,3.84857413175502e-03
8.16964532618999e+02,1.48211612398147e-05,3.84979760156222e-03
8.17224255058947e+02,1.48305862339020e-05,3.85102146028998e-03
8.17484060067651e+02,1.48400172213925e-05,3.85224570806191e-03
8.17743947671362e+02,1.48494542060974e-05,3.85347034500165e-03
8.18003917896337e+02,1.48588971918301e-05,3.85469537123290e-03
8.18263970768843e+02,1.48683461824066e-05,3.85592078687937e-03
8.18524106315154e+02,1.48778011816454e-05,3.85714659206484e-03
8.18784324561553e+02,1.48872621933673e-05,3.85837278691312e-03
8.19044625534331e+02,1.48967292213955e-05,3.85959937154804e-03
8.19305009259788e+02,1.49062022695557e-05,3.86082634609349e-03
8.19565475764233e+02,1.49156813416761e-05,3.86205371067340e-03
8.19826025073981e+02,1.49251664415871e-05,3.86328146541173e-03
8.20086657215357e+02,1.49346575731218e-05,3.86450961043248e-03
8.20347372214694e+02,1.49441547401156e-05,3.86573814585969e-03
8.20608170098335e+02,1.49536579464063e-05,3.86696707181744e-03
8.20869050892628e+02,1.49631671958344e-05,3.86819638842986e-03
8.21130014623932e+02,1.49726824922424e-05,3.86942609582111e-03
8.21391061318614e+02,1.49822038394757e-05,3.87065619411538e-03
8.21652191003048e+02,1.49917312413818e-05,3.87188668343692e-03
8.21913403703619e+02,1.50012647018108e-05,3.87311756391000e-03
8.22174699446717e+02,1.50108042246152e-05,3.87434883565894e-03
8.22436078258743e+02,1.50203498136501e-05,3.87558049880809e-03
8.22697540166106e+02,1.50299014727729e-05,3.87681255348186e-03
8.22959085195223e+02,1.50394592058434e-05,3.87804499980469e-03
8.23220713372518e+02,1.50490230167239e-05,3.87927783790104e-03
8.23482424724426e+02,1.50585929092794e-05,3.88051106789544e-03
8.23744219277389e+02,1.50681688873770e-05,3.88174468991243e-03
8.24006097057857e+02,1.50777509548864e-05,3.88297870407662e-03
8.24268058092290e+02,1.50873391156798e-05,3.88421311051263e-03
8.24530102407154e+02,1.50969333736318e-05,3.88544790934514e-03
8.24792230028926e+02,1.51065337326196e-05,3.88668310069887e-03
8.25054440984090e+02,1.51161401965227e-05,3.88791868469857e-03
8.25316735299138e+02,1.51257527692231e-05,3.88915466146903e-03
8.25579113000572e+02,1.51353714546053e-05,3.89039103113508e-03
8.25841574114901e+02,1.51449962565564e-05,3.89162779382160e-03
8.26104118668643e+02,1.51546271789656e-05,3.89286494965349e-03
8.26366746688324e+02,1.51642642257250e-05,3.89410249875571e-03
8.26629458200479e+02,1.51739074007289e-05,3.89534044125325e-03
8.26892253231652e+02,1.51835567078741e-05,3.89657877727114e-03
8.27155131808393e+02,1.51932121510601e-05,3.89781750693445e-03
8.27418093957264e+02,1.52028737341887e-05,3.89905663036829e-03
8.27681139704832e+02,1.52125414611641e-05,3.90029614769781e-03
8.27944269077675e+02,1.52222153358931e-05,3.90153605904820e-03
8.28207482102377e+02,1.52318953622850e-05,3.90277636454469e-03
8.28470778805534e+02,1.52415815442515e-05,3.90401706431255e-03
8.28734159213747e+02,1.52512738857070e-05,3.90525815847708e-03
8.28997623353627e+02,1.52609723905680e-05,3.90649964716364e-03
8.29261171251794e+02,1.52706770627539e-05,3.90774153049762e-03
8.29524802934874e+02,1.52803879061863e-05,3.90898380860444e-03
8.29788518429505e+02,1.52901049247894e-05,3.91022648160958e-03
8.30052317762330e+02,1.52998281224900e-05,3.91146954963853e-03
8.30316200960004e+02,1.53095575032173e-05,3.91271301281686e-03
8.30580168049187e+02,1.53192930709029e-05,3.91395687127013e-03
8.30844219056550e+02,1.53290348294810e-05,3.91520112512400e-03
8.31108354008772e+02,1.53387827828884e-05,3.91644577450411e-03
8.31372572932538e+02,1.53485369350641e-05,3.91769081953618e-03
8.31636875854546e+02,1.53582972899500e-05,3.91893626034596e-03
8.31901262801498e+02,1.53680638514903e-05,3.92018209705924e-03
8.32165733800108e+02,1.53778366236316e-05,3.92142832980183e-03
8.32430288877096e+02,1.53876156103232e-05,3.92267495869962e-03
8.32694928059191e+02,1.53974008155169e-05,3.92392198387850e-03
8.32959651373133e+02,1.54071922431668e-05,3.92516940546443e-03
8.33224458845667e+02,1.54169898972298e-05,3.92641722358339e-03
8.33489350503548e+02,1.54267937816651e-05,3.92766543836141e-03
8.33754326373540e+02,1.54366039004345e-05,3.92891404992455e-03
8.34019386482414e+02,1.54464202575024e-05,3.93016305839893e-03
8.34284530856952e+02,1.54562428568356e-05,3.93141246391069e-03
8.34549759523942e+02,1.54660717024034e-05,3.93266226658602e-03
8.34815072510182e+02,1.54759067981777e-05,3.93391246655114e-03
8.35080469842478e+02,1.54857481481330e-05,3.93516306393233e-03
8.35345951547645e+02,1.54955957562462e-05,3.93641405885590e-03
8.35611517652505e+02,1.55054496264967e-05,3.93766545144818e-03
8.35877168183890e+02,1.55153097628666e-05,3.93891724183558e-03
8.36142903168640e+02,1.55251761693404e-05,3.94016943014451e-03
8.36408722633605e+02,1.55350488499051e-05,3.94142201650144e-03
8.36674626605641e+02,1.55449278085503e-05,3.94267500103289e-03
8.36940615111614e+02,1.55548130492682e-05,3.94392838386541e-03
8.37206688178399e+02,1.55647045760534e-05,3.94518216512557e-03
8.37472845832878e+02,1.55746023929033e-05,3.94643634494002e-03
8.37739088101942e+02,1.55845065038174e-05,3.94769092343542e-03
8.38005415012492e+02,1.55944169127981e-05,3.94894590073848e-03
8.38271826591436e+02,1.56043336238503e-05,3.95020127697595e-03
8.38538322865692e+02,1.56142566409813e-05,3.95145705227463e-03
8.38804903862184e+02,1.56241859682011e-05,3.95271322676133e-03
8.39071569607847e+02,1.56341216095222e-05,3.95396980056293e-03
8.39338320129624e+02,1.56440635689596e-05,3.95522677380635e-03
8.39605155454466e+02,1.56540118505308e-05,3.95648414661854e-03
8.39872075609332e+02,1.56639664582561e-05,3.95774191912648e-03
8.40139080621192e+02,1.56739273961582e-05,3.95900009145721e-03
8.40406170517023e+02,1.56838946682622e-05,3.96025866373780e-03
8.40673345323809e+02,1.56938682785961e-05,3.96151763609536e-03
8.40940605068546e+02,1.57038482311902e-05,3.96277700865705e-03
8.41207949778235e+02,1.57138345300774e-05,3.96403678155006e-03
8.41475379479888e+02,1.57238271792933e-05,3.96529695490163e-03
8.41742894200526e+02,1.57338261828759e-05,3.96655752883902e-03
8.42010493967176e+02,1.57438315448659e-05,3.96781850348956e-03
8.42278178806876e+02,1.57538432693064e-05,3.96907987898060e-03
8.42545948746672e+02,1.57638613602433e-05,3.97034165543953e-03
8.42813803813617e+02,1.57738858217249e-05,3.97160383299379e-03
8.43081744034775e+02,1.57839166578021e-05,3.97286641177086e-03
8.43349769437217e+02,1.57939538725285e-05,3.97412939189825e-03
8.43617880048023e+02,1.58039974699601e-05,3.97539277350353e-03
8.43886075894283e+02,1.58140474541556e-05,3.97665655671429e-03
8.44154357003092e+02,1.58241038291762e-05,3.97792074165816e-03
8.44422723401558e+02,1.58341665990857e-05,3.97918532846283e-03
8.44691175116795e+02,1.58442357679506e-05,3.98045031725602e-03
8.44959712175925e+02,1.58543113398399e-05,3.98171570816549e-03
8.45228334606082e+02,1.58643933188250e-05,3.98298150131904e-03
8.45497042434405e+02,1.58744817089803e-05,3.98424769684451e-03
8.45765835688043e+02,1.58845765143824e-05,3.98551429486978e-03
8.46034714394154e+02,1.58946777391107e-05,3.98678129552277e-03
8.46303678579905e+02,1.59047853872471e-05,3.98804869893146e-03
8.46572728272469e+02,1.59148994628762e-05,3.98931650522384e-03
8.46841863499032e+02,1.59250199700852e-05,3.99058471452795e-03
8.47111084286785e+02,1.59351469129637e-05,3.99185332697189e-03
8.47380390662929e+02,1.59452802956041e-05,3.99312234268378e-03
8.47649782654673e+02,1.59554201221013e-05,3.99439176179178e-03
8.47919260289237e+02,1.59655663965529e-05,3.99566158442410e-03
8.48188823593845e+02,1.59757191230590e-05,3.99693181070900e-03
8.48458472595735e+02,1.59858783057224e-05,3.99820244077476e-03
8.48728207322150e+02,1.59960439486485e-05,3.99947347474971e-03
8.48998027800344e+02,1.60062160559452e-05,4.00074491276221e-03
8.49267934057576e+02,1.60163946317230e-05,4.00201675494069e-03
8.49537926121119e+02,1.60265796800953e-05,4.00328900141359e-03
8.49808004018250e+02,1.60367712051778e-05,4.00456165230941e-03
8.50078167776257e+02,1.60469692110889e-05,4.00583470775668e-03
8.50348417422436e+02,1.60571737019497e-05,4.00710816788397e-03
8.50618752984092e+02,1.60673846818839e-05,4.00838203281990e-03
8.50889174488538e+02,1.60776021550178e-05,4.00965630269313e-03
8.51159681963097e+02,1.60878261254802e-05,4.01093097763235e-03
8.51430275435100e+02,1.60980565974028e-05,4.01220605776630e-03
8.51700954931886e+02,1.61082935749197e-05,4.01348154322376e-03
8.51971720480804e+02,1.61185370621676e-05,4.01475743413355e-03
8.52242572109210e+02,1.61287870632861e-05,4.01603373062452e-03
8.52513509844470e+02,1.61390435824171e-05,4.01731043282559e-03
8.52784533713958e+02,1.61493066237054e-05,4.01858754086570e-03
8.53055643745058e+02,1.61595761912983e-05,4.01986505487381e-03
8.53326839965161e+02,1.61698522893458e-05,4.02114297497897e-03
8.53598122401668e+02,1.61801349220005e-05,4.02242130131024e-03
8.53869491081988e+02,1.61904240934175e-05,4.02370003399672e-03
8.54140946033539e+02,1.62007198077549e-05,4.02497917316756e-03
8.54412487283747e+02,1.62110220691731e-05,4.02625871895195e-03
8.54684114860048e+02,1.62213308818353e-05,4.02753867147911e-03
8.54955828789885e+02,1.62316462499074e-05,4.02881903087833e-03
8.55227629100713e+02,1.62419681775577e-05,4.03009979727890e-03
8.55499515819991e+02,1.62522966689575e-05,4.03138097081019e-03
8.55771488975191e+02,1.62626317282805e-05,4.03266255160158e-03
8.56043548593792e+02,1.62729733597031e-05,4.03394453978251e-03
8.56315694703280e+02,1.62833215674045e-05,4.03522693548246e-03
8.56587927331153e+02,1.62936763555663e-05,4.03650973883095e-03
8.56860246504915e+02,1.63040377283730e-05,4.03779294995753e-03
8.57132652252082e+02,1.63144056900116e-05,4.03907656899180e-03
8.57405144600174e+02,1.63247802446718e-05,4.04036059606340e-03
8.57677723576725e+02,1.63351613965461e-05,4.04164503130201e-03
8.57950389209273e+02,1.63455491498295e-05,4.04292987483736e-03
8.58223141525369e+02,1.63559435087196e-05,4.04421512679921e-03
8.58495980552569e+02,1.63663444774170e-05,4.04550078731737e-03
8.58768906318439e+02,1.63767520601246e-05,4.04678685652168e-03
8.59041918850557e+02,1.63871662610483e-05,4.04807333454203e-03
8.59315018176504e+02,1.63975870843963e-05,4.04936022150835e-03
8.59588204323874e+02,1.64080145343798e-05,4.05064751755060e-03
8.59861477320270e+02,1.64184486152126e-05,4.05193522279881e-03
8.60134837193299e+02,1.64288893311110e-05,4.05322333738302e-03
8.60408283970583e+02,1.64393366862943e-05,4.05451186143333e-03
8.60681817679749e+02,1.64497906849841e-05,4.05580079507988e-03
8.60955438348433e+02,1.64602513314051e-05,4.05709013845283e-03
8.61229146004281e+02,1.64707186297843e-05,4.05837989168241e-03
8.61502940674947e+02,1.64811925843517e-05,4.05967005489888e-03
8.61776822388094e+02,1.64916731993397e-05,4.06096062823254e-03
8.62050791171395e+02,1.65021604789837e-05,4.06225161181372e-03
8.62324847052528e+02,1.65126544275215e-05,4.06354300577283e-03
8.62598990059185e+02,1.65231550491938e-05,4.06483481024027e-03
8.62873220219063e+02,1.65336623482440e-05,4.06612702534652e-03
8.63147537559869e+02,1.65441763289180e-05,4.06741965122208e-03
8.63421942109319e+02,1.65546969954645e-05,4.06871268799751e-03
8.63696433895137e+02,1.65652243521351e-05,4.07000613580339e-03
8.63971012945058e+02,1.65757584031837e-05,4.07129999477036e-03
8.64245679286823e+02,1.65862991528674e-05,4.07259426502909e-03
8.64520432948183e+02,1.65968466054455e-05,4.07388894671029e-03
8.64795273956899e+02,1.66074007651804e-05,4.07518403994473e-03
8.65070202340739e+02,1.66179616363370e-05,4.07647954486320e-03
8.65345218127480e+02,1.66285292231830e-05,4.07777546159654e-03
8.65620321344909e+02,1.66391035299887e-05,4.07907179027563e-03
8.65895512020822e+02,1.66496845610273e-05,4.08036853103140e-03
8.66170790183022e+02,1.66602723205746e-05,4.08166568399481e-03
8.66446155859322e+02,1.66708668129091e-05,4.08296324929686e-03
8.66721609077544e+02,1.66814680423121e-05,4.08426122706862e-03
8.66997149865518e+02,1.66920760130675e-05,4.08555961744115e-03
8.67272778251084e+02,1.67026907294621e-05,4.08685842054560e-03
8.67548494262091e+02,1.67133121957853e-05,4.08815763651314e-03
8.67824297926395e+02,1.67239404163292e-05,4.08945726547498e-03
8.68100189271862e+02,1.67345753953887e-05,4.09075730756238e-03
8.68376168326368e+02,1.67452171372614e-05,4.09205776290664e-03
8.68652235117795e+02,1.67558656462478e-05,4.09335863163909e-03
8.68928389674037e+02,1.67665209266508e-05,4.09465991389112e-03
8.69204632022995e+02,1.67771829827763e-05,4.09596160979415e-03
8.69480962192579e+02,1.67878518189329e-05,4.09726371947964e-03
8.69757380210709e+02,1.67985274394317e-05,4.09856624307911e-03
8.70033886105312e+02,1.68092098485870e-05,4.09986918072410e-03
8.70310479904326e+02,1.68198990507154e-05,4.10117253254619e-03
8.70587161635696e+02,1.68305950501365e-05,4.10247629867703e-03
8.70863931327376e+02,1.68412978511726e-05,4.10378047924828e-03
8.71140789007332e+02,1.68520074581486e-05,4.10508507439166e-03
8.71417734703535e+02,1.68627238753923e-05,4.10639008423893e-03
8.71694768443965e+02,1.68734471072343e-05,4.10769550892189e-03
8.71971890256615e+02,1.68841771580079e-05,4.10900134857238e-03
8.72249100169483e+02,1.68949140320490e-05,4.11030760332227e-03
8.72526398210576e+02,1.69056577336965e-05,4.11161427330350e-03
8.72803784407913e+02,1.69164082672919e-05,4.11292135864804e-03
8.73081258789518e+02,1.69271656371795e-05,4.11422885948788e-03
8.73358821383427e+02,1.69379298477063e-05,4.11553677595509e-03
8.73636472217684e+02,1.69487009032223e-05,4.11684510818175e-03
8.73914211320340e+02,1.69594788080800e-05,4.11815385629999e-03
8.74192038719458e+02,1.69702635666347e-05,4.11946302044201e-03
8.74469954443108e+02,1.69810551832447e-05,4.12077260074000e-03
8.74747958519369e+02,1.69918536622707e-05,4.12208259732624e-03
8.75026050976330e+02,1.70026590080766e-05,4.12339301033302e-03
8.75304231842088e+02,1.70134712250287e-05,4.12470383989270e-03
8.75582501144749e+02,1.70242903174963e-05,4.12601508613765e-03
8.75860858912428e+02,1.70351162898514e-05,4.12732674920030e-03
8.76139305173249e+02,1.70459491464687e-05,4.12863882921314e-03
